=== Uniform Weight Distribution Mode ===

--- Execution Info ---
Total Participants: 8
Total Threshold(Weight): 10
Maximum Weight: 4

Signing Participants:
Participant 0 (Weight: 1)
Participant 1 (Weight: 2)
Participant 2 (Weight: 3)
Participant 3 (Weight: 4)
Signing Participants Total Weight: 10

# REG-ADAPT benchmark
# args_N=20 args_threshold=10 setup_ns=26110292 repeats=30 target=0 cert=none local=true stale_ttl=2 sequence=false audit_exact=false audit_point_offset=0
# ADAPT-style sequence demo under REG metadata guard
# demo_step=1 op=TIncrease delta=50 accepted=true old_t=100 new_t=150 final_exposure=99 transient_exposure=99 reason="accepted"
# demo_step=2 op=WIncrease delta=50 accepted=true old_t=150 new_t=150 final_exposure=149 transient_exposure=149 reason="accepted"
# demo_step=3 op=TDecrease delta=50 accepted=false old_t=150 new_t=100 final_exposure=199 transient_exposure=249 reason="final exposure reaches threshold"
# exact-rank tightness demo threshold=2 conservative_final=2 exact_final=1 conservative_rejects=true exact_accepts=true
op,target,delta,accepted,reason,old_epoch,new_epoch,old_t,new_t,old_exposure,final_exposure,transient_exposure,live_rows,stale_rows,public_rows,cert_weight,cert_verified,exact_final_rank,exact_transient_rank,metadata_guard_ns,cert_online_ns,cert_full_ns,local_compute_ns,local_verify_ns,local_update_ns,local_total_ns,total_ns,exact_rank_audit_ns
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,18208,0,0,2341709,3315375,12333,7834042,7852750,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,17833,0,0,2211458,2743500,229583,7293125,7311959,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,20458,0,0,7016792,31978958,0,41220875,41242084,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,21458,0,0,28380458,17068250,18458,51695458,51718542,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,22083,0,0,4085666,6042000,19958,25582000,25605250,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,50458,0,0,3167083,2969333,398166,9284500,9335958,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,23708,0,0,19583750,11933417,0,37523875,37576875,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,22209,0,0,3201458,3118875,39583,10603000,10626625,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,24084,0,0,3757167,4717958,42500,11137541,11163542,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,20959,0,0,3121625,3041750,286500,9625250,9647875,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,37667,0,0,4517792,8870917,0,16768958,16807583,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,19375,0,0,2767833,3589375,18166,9015708,9036292,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,23500,0,0,5302542,5322000,15833,14036916,14061041,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,20667,0,0,3958542,2496875,245083,10349500,10380625,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,25083,0,0,4276500,8549042,0,17152833,17178541,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,22792,0,0,3008708,3607167,26333,9515875,9539833,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,22625,0,0,3348334,4816125,37334,11104500,11137791,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,26000,0,0,2910625,3154083,253792,8741625,8768583,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,20792,0,0,4626584,8076208,0,15145500,15167666,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,22458,0,0,3077708,3615875,37000,9212625,9235791,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,20666,0,0,3212666,3917917,10542,9609334,9630584,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,20417,0,0,3358000,2305250,247834,8329208,8350042,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,19792,0,0,4014458,7145459,0,13912625,13933916,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,19166,0,0,2683875,3660625,19000,8401625,8421917,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,38417,0,0,3768583,4442625,35083,10872125,10911708,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,19791,0,0,3015125,2730250,231750,8432125,8452375,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,19750,0,0,4776084,7579083,0,14968917,14989375,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,16459,0,0,2282500,3093458,12916,7397917,7415208,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,18375,0,0,3136917,4080792,33917,9597334,9616292,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,19958,0,0,3881416,2670292,237292,9194084,9214584,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,20084,0,0,4522709,9744500,0,17086959,17107667,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,19833,0,0,3036583,2804084,14625,8417625,8438125,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,21250,0,0,3094417,3364625,12708,9121042,9142875,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,19750,0,0,2818625,2375250,215167,7802375,7822500,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,19209,0,0,4045333,7661959,0,14361250,14380958,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,16417,0,0,2756917,2772084,7833,7558792,7575667,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,17292,0,0,2950458,3718500,13333,8745667,8763500,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,19875,0,0,2827250,2409292,246542,7887084,7907417,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,19250,0,0,3749958,7295666,0,13544500,13564000,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,16791,0,0,2684459,2883542,16792,7737125,7754500,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,16292,0,0,2805417,2578125,9667,7435292,7451959,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,16875,0,0,2277500,2312917,214958,7036708,7054083,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,20000,0,0,3951167,7489167,0,13883208,13904667,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,16000,0,0,2512667,2903500,11625,7450208,7466833,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,21750,0,0,2657292,3566125,12000,8242584,8265333,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,18250,0,0,2332166,2192292,216125,6792000,6811083,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,19458,0,0,3925333,7492708,0,13896833,13916875,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,17083,0,0,2980208,2896167,11500,8059792,8077333,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,16375,0,0,3129541,3126542,12375,8374583,8391708,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,16584,0,0,2624583,2312041,208833,7196584,7213542,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,18833,0,0,3857666,6954000,0,13332792,13352166,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,17250,0,0,2443208,2979000,29625,7454625,7473083,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,20542,0,0,2731709,2996875,10209,7762208,7783042,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,16042,0,0,2508917,2497083,248667,7259833,7276250,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,26083,0,0,3803666,7928375,0,14183250,14210083,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,18916,0,0,3020167,2974708,11959,8402416,8422042,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,19375,0,0,2588125,3266167,11042,7872458,7892042,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,16042,0,0,2553459,2367959,208417,7142375,7158708,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,18833,0,0,3465500,8072875,0,13939334,13959208,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,19917,0,0,2759541,2918292,10416,8089667,8109916,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,16667,0,0,2772167,3056333,12750,7842584,7859666,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,16875,0,0,2546792,2307708,199209,7253166,7270750,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,false,0,0,19791,0,0,3927875,8045334,0,14369208,14389417,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,false,0,0,24667,0,0,2437042,2897666,12125,7745250,7772500,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,false,0,0,20000,0,0,3095833,2746166,14334,7870166,7890417,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,false,0,0,20459,0,0,2560417,2314250,214000,7492417,7513417,0
