=== Uniform Weight Distribution Mode ===

--- Execution Info ---
Total Participants: 8
Total Threshold(Weight): 10
Maximum Weight: 4

Signing Participants:
Participant 0 (Weight: 1)
Participant 1 (Weight: 2)
Participant 2 (Weight: 3)
Participant 3 (Weight: 4)
Signing Participants Total Weight: 10

# REG-ADAPT benchmark
# args_N=20 args_threshold=10 setup_ns=34522291 repeats=30 target=0 cert=online local=true stale_ttl=2 sequence=false audit_exact=false audit_point_offset=0
# ADAPT-style sequence demo under REG metadata guard
# demo_step=1 op=TIncrease delta=50 accepted=true old_t=100 new_t=150 final_exposure=99 transient_exposure=99 reason="accepted"
# demo_step=2 op=WIncrease delta=50 accepted=true old_t=150 new_t=150 final_exposure=149 transient_exposure=149 reason="accepted"
# demo_step=3 op=TDecrease delta=50 accepted=false old_t=150 new_t=100 final_exposure=199 transient_exposure=249 reason="final exposure reaches threshold"
# exact-rank tightness demo threshold=2 conservative_final=2 exact_final=1 conservative_rejects=true exact_accepts=true
op,target,delta,accepted,reason,old_epoch,new_epoch,old_t,new_t,old_exposure,final_exposure,transient_exposure,live_rows,stale_rows,public_rows,cert_weight,cert_verified,exact_final_rank,exact_transient_rank,metadata_guard_ns,cert_online_ns,cert_full_ns,local_compute_ns,local_verify_ns,local_update_ns,local_total_ns,total_ns,exact_rank_audit_ns
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,20209,5646083,0,4351958,7779792,0,14550625,20218541,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20209,5373417,0,2968584,3153083,12666,9310500,14705083,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,20125,5681667,0,3185875,3707458,14541,9676959,15380042,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,20667,5344292,0,2809750,2476292,232542,7963500,13329292,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,21708,5426750,0,3865416,8467708,0,14744750,20194416,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20375,5398459,0,3057583,3194792,34083,8693583,14114375,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,23625,5624541,0,3301333,3536250,15667,9603541,15253208,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,21958,5323792,0,2769875,2416792,352833,7952208,13299375,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,22458,6687292,0,4301917,9658292,0,17353500,24064708,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20583,5975958,0,3517042,3713750,29833,9722917,15720791,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,22166,6171166,0,3867209,3697375,16333,10053167,16248584,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,21708,5664625,0,3543625,2765000,268166,9137375,14825416,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,21500,6593541,0,4179917,8033750,0,14896709,21513292,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20583,6133042,0,3149791,3512916,39584,10252000,16407709,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,22125,6194083,0,2976750,3465875,16458,9164584,15382916,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,20250,5629125,0,2941917,2874125,221917,9005625,14656167,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,21667,5899875,0,4092000,8622750,0,15590000,21512917,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20791,6843292,0,3034542,3521917,19375,9482167,16348083,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,22125,6402209,0,3328334,4075667,17125,10088750,16515667,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,34375,5965833,0,2797208,2317208,235000,8428583,14430541,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,20708,5867792,0,4361625,10674500,0,18173916,24064125,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,22250,7292250,0,4092542,3175792,15333,10270667,17587458,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,21458,6151500,0,3333000,4262250,15583,10187708,16362875,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,20209,6347709,0,3061042,2578791,539875,8666584,15037250,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,23958,5616958,0,4176750,8342791,0,15551875,21194209,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20750,6317125,0,3157667,3236333,13542,9105500,15446333,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,29708,5769542,0,3282500,3756125,15958,10159167,15960917,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,21875,5565500,0,3068000,2753000,273500,8892125,14481458,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,22125,5768125,0,3818250,8432292,0,14769042,20560833,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,21958,5432375,0,2512667,3601125,15292,8716250,14173750,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,20625,5581583,0,3046625,4690208,16083,10319000,15922250,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,21375,5413000,0,3150500,2392042,255917,8286541,13722333,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,22875,6083250,0,4201625,8851541,0,15512584,21621666,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,20917,5435209,0,2620292,3431833,27166,8536792,13994542,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,21083,5426791,0,3145333,3738875,31625,9349584,14799250,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,24791,5971500,0,2870292,2351125,213583,8730917,14729125,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,20083,5853375,0,4388708,8366791,0,15230834,21105917,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,21583,5868542,0,3065125,3575834,49083,9275792,15168291,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,55000,5748084,0,3205791,3551333,22792,9263625,15069584,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,42625,6035542,0,2684791,2357625,212916,7659250,13738416,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,19667,5879792,0,3910291,8419583,0,14865667,20766417,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,21792,5821583,0,2953500,3114709,16250,8529333,14374625,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,21250,6445667,0,3566417,3317792,14167,9320250,15789208,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,20417,6125584,0,2999000,2407666,237541,8131750,14280375,0
WIncrease,0,1,true,"accepted",0,1,10,10,1,2,2,2,0,0,10,true,0,0,31084,6166834,0,3920083,8485875,0,15061083,21261208,0
TIncrease,0,1,true,"accepted",0,1,10,11,1,1,1,1,0,0,10,true,0,0,47625,5760542,0,3043958,3598541,18417,9903125,15713583,0
WDecrease,0,1,true,"accepted",0,1,10,10,1,1,2,0,1,0,10,true,0,0,37167,6077250,0,7004916,4293458,16625,14455875,20572375,0
TDecrease,0,1,true,"accepted",0,1,10,9,1,2,3,1,0,1,10,true,0,0,21125,6194458,0,2928291,3182000,232959,9416416,15633459,0
